2019	03	22	SD	GQ	1	4	FQ		-43	1236	1338	−9	+13	151	125
2019	03	22	TN	SW	4	0	FQ		3	1653	1203	0	0	48	159
2019	03	22	JP	CO	0	1	F		-8	1773	1969	−3	−1	26	7
2019	03	22	KR	BO	1	0	F		4	1771	1642	−1	0	28	49
2019	03	22	UY	UZ	3	0	FT	CN	8	1931	1604	+1	−1	10	57
2019	03	22	VE	AR	3	1	F	ES	21	1777	1893	+8	0	25	13
2019	03	21	VG	TC	2	2	CLQ	AI	7	652	762	0	0	226	213
2019	03	21	VC	BQ	2	1	CLQ		8	1122	968	0	0	174	194
2019	03	21	AT	PL	0	1	EQ		-26	1739	1778	−8	+11	36	24
2019	03	21	BE	RU	3	1	EQ		6	2041	1747	0	−2	3	35
2019	03	21	HR	AZ	2	1	EQ		1	1926	1402	0	0	10	105
2019	03	21	CY	SM	5	0	EQ		2	1416	833	+1	0	101	204
2019	03	21	IL	SI	1	1	EQ		-6	1555	1567	−1	+2	67	64
2019	03	21	KZ	SQ	3	0	EQ		58	1398	1663	+17	−7	106	47
2019	03	21	NL	BY	4	0	EQ		3	1988	1535	0	0	5	73
2019	03	21	NM	LV	3	1	EQ		8	1527	1290	+1	−3	75	140
2019	03	21	EI	EE	2	0	EQ		12	1635	1476	+2	−2	50	87
2019	03	21	SK	HU	2	0	EQ		12	1760	1598	+5	−2	31	59
2019	03	21	CN	TH	0	1	FT		-25	1494	1371	−8	+6	84	113
2019	03	21	KO	DK	2	2	F		7	1503	1891	+2	0	82	14
2019	03	21	KW	NP	0	0	F		-10	1433	886	0	0	97	201
2019	03	21	MU	NC	3	1	FT	FJ	30	1103	1172	+9	−6	176	166
2019	03	21	AE	SA	2	1	F		10	1486	1565	+2	−2	85	65
2019	03	21	US	EC	1	0	F		8	1767	1764	+3	−5	27	29
2019	03	20	DE	RS	1	1	F		-6	1932	1813	0	0	9	19
2019	03	20	WA	TT	1	0	F		2	1762	1432	0	0	29	98
2019	03	20	IQ	SY	1	0	FT		8	1596	1513	+2	−4	60	80
2019	03	20	MY	SG	0	1	FT		-21	1106	1099	−1	+6	175	177
2019	03	20	OM	AF	5	0	FT	MY	7	1512	1141	+1	0	81	171
2019	03	19	MM	TW	0	0	F		-5	1052	978	0	+2	186	192
2019	03	18	FJ	NC	3	0	FT		20	1230	1202	+5	−7	152	160
